start_station_id,end_station_id,running_time,train_no
222,1981,32,Z188
301,1001,32,D6196
1139,964,32,D8515
1974,2023,32,K7723
1350,715,32,C7472
2367,525,32,K5104
1981,174,32,Z184
215,497,32,D1965
52,1254,32,D8120
1258,45,32,G3191
52,716,32,D3946
1237,2114,32,K903
746,914,32,C741
2251,74,32,D3354
725,2202,32,K7156
2054,859,32,D3143
1021,1932,32,C3788
2291,1385,32,K7533
481,849,32,G3189
1363,131,32,G318
17,394,32,Z518
592,395,32,G8001
1450,660,32,D1661
675,397,32,G8024
117,414,33,Z130
1836,813,33,D875
90,572,33,G3136
920,394,33,K1021
1939,1203,33,T81
113,1866,33,G2867
76,1392,33,G1003
1152,774,33,G1710
114,168,33,G702
2069,11,33,G7400
281,1438,33,K4495
2258,784,33,C282
1101,1293,33,G2458
88,2277,33,G1476
356,458,33,G3135
525,1202,33,D7933
1665,2112,33,G1602
1807,925,33,G1471
72,218,33,G705
1262,23,33,G848
619,654,33,D5326
231,1712,33,K6678
1616,555,33,D7931
88,628,33,G1537
2064,936,33,G7436
1919,1656,33,D5313
1247,1259,33,D6542
62,227,33,Z366
644,532,33,D7768
722,923,33,T328
368,2193,33,D9687
1042,1576,33,G2476
1021,1568,33,C3622
923,577,33,G290
2201,2359,33,K7533
594,2070,33,D3862
838,20,33,C3380
513,657,33,G7467
1419,796,33,K337
1620,966,33,T302
82,1048,33,C169
769,957,33,K7808
1242,1248,33,G2347
65,852,33,D3938
923,1461,33,Z274
1411,1933,33,C3752
1159,402,33,G8308
913,248,33,C177
2211,1887,33,K552
470,1015,33,K2084
377,60,33,D6251
383,1217,33,D872
1174,273,33,D4109
9,586,33,Z304
28,405,33,C5810
1026,1586,33,D5742
1223,905,33,D6404
622,2122,33,T6308
534,1914,33,T6602
311,1443,33,K348
851,1779,33,C496
518,1257,33,G2389
1040,35,33,K570
1524,130,33,T231
2054,750,33,G1673
2149,89,33,G3103
2412,147,33,C7472
2264,518,33,G2762
532,794,33,G3668
2298,2091,33,G1087
213,617,33,G6172
434,494,33,D2968
743,936,33,G7512
522,1487,33,C7729
1194,1726,33,C7736
757,917,33,G8619
746,1177,33,C798
544,506,33,G7608
648,212,33,G371
2073,1758,33,K1227
808,466,33,G3681
1852,33,33,C7680
2079,414,33,K5204
668,2024,33,K268
1444,549,33,K5116
2106,1376,33,K286
2063,1196,33,G498
1432,2,33,D12
420,1064,33,D1640
690,24,33,D3171
2267,2107,33,G8691
840,332,33,K998
1826,1802,33,D1624
269,942,33,G6453
1159,121,33,G45
787,571,33,G1226
2091,671,33,G6931
554,2001,33,K8381
652,1059,33,K8525
665,2295,33,D2767
958,491,33,G2736
2363,509,33,K497
822,1802,33,C6555
1065,1223,34,G301
758,1689,34,K498
612,23,34,G812
605,318,34,D2158
1078,657,34,G7342
1266,856,34,G535
24,1223,34,G5312
565,1176,34,D5746
1084,496,34,G1876
1528,494,34,D2811
965,935,34,D2315
1325,1137,34,D1793
1737,877,34,K758
420,545,34,D2538
2243,1690,34,D2206
1324,1560,34,Z69
467,1853,34,G302
1057,502,34,Z6205
1248,61,34,G1331
88,2232,34,G1963
967,329,34,D2206
1028,1272,34,G1268
368,597,34,G2896
189,1293,34,K42
1318,2296,34,K1296
25,750,34,D3137
486,1548,34,G2703
1187,910,34,D3161
1146,1959,34,K352
876,717,34,D8520
114,72,34,G8125
1077,376,34,G2896
1930,518,34,K530
445,2118,34,K7156
2018,831,34,D22
2122,1046,34,K396
1213,1606,34,D8523
867,825,34,D2107
822,825,34,G1552
203,831,34,K336
36,94,34,K5149
2081,638,34,Z267
1490,500,34,G2711
514,1716,34,G2348
76,300,34,D2244
221,2236,34,D8711
98,2333,34,G1980
705,962,34,K5135
1163,1603,34,K1614
307,1329,34,G554
46,1618,34,D712
955,1476,34,G1914
40,887,34,G7428
1862,1788,34,K166
505,1433,34,G2767
955,457,34,G1272
82,2301,34,C244
2057,1502,34,K5169
232,2096,34,G2351
616,141,34,Z207
958,257,34,C7034
160,376,34,D3852
35,872,34,T262
854,1946,34,C491
1578,415,34,D3525
63,299,34,G7086
1629,72,34,G963
1487,2259,34,C6961
1552,2192,34,G3210
941,2104,34,C7306
182,463,34,G3521
154,214,34,D6756
1181,2117,34,K7808
1422,2116,34,D3356
829,43,34,C7334
370,615,34,K7821
1723,155,34,K7904
623,711,34,K430
634,762,34,K1101
680,1899,34,G6967
1270,793,34,D377
564,126,34,S915
1587,2091,34,G6976
479,1719,34,K4687
397,1685,34,G8042
1121,77,34,C5338
521,2032,34,G3228
342,1309,34,C6823
1294,951,34,G2811
1326,1942,34,K111
291,28,34,C5809
757,19,34,G8674
83,490,34,C991
7,1482,34,G8687
1369,1050,34,K7507
1275,312,34,K474
1240,1041,34,T5302
796,1251,34,K7333
408,1198,34,D114
1101,2319,34,D1003
321,1078,34,D3212
2204,1827,34,G1818
2095,40,34,G3190
944,2256,34,K7571
43,1747,34,C7416
701,1657,34,T396
1293,127,34,D1106
2107,1975,34,G372
561,860,34,G8621
1388,1936,35,K980
54,1536,35,Z9807
1904,39,35,G7756
1078,1044,35,G7473
141,1522,35,K1613
18,350,35,G933
449,2117,35,K5317
1582,1143,35,T49
1027,641,35,K7189
1380,1272,35,K8297
732,330,35,K2666
1442,1566,35,G8294
5,128,35,G803
9,2031,35,G8288
1532,337,35,K876
1256,1900,35,K5043
2112,232,35,G8337
1321,101,35,K118
312,130,35,T42
1175,1323,35,G8630
1007,16,35,G8924
110,346,35,G8394
74,1165,35,G791
1243,296,35,K550
302,27,35,G8966
494,1492,35,T582
1072,265,35,G8703
1648,304,35,K7103
416,70,35,G873
1670,2004,35,G8292
1558,8,35,G8764
683,1766,35,K1052
1357,1182,35,G7523
1766,2318,35,K1052
235,1443,35,K1056
72,158,35,G782
2304,1960,35,T4202
467,823,35,G7498
971,1486,35,K9858
1000,438,35,D5788
1424,65,35,G4861
74,545,35,D5335
716,810,35,D3928
33,1308,35,D3818
1751,2029,35,G373
1950,2279,35,D779
914,745,35,D768
225,935,35,D7110
11,228,35,G368
1549,1402,35,D8184
49,1272,35,D8157
833,811,35,G402
1038,704,35,D7985
1426,60,35,D6257
873,626,35,G6168
225,1270,35,D2284
1268,1566,35,D2882
2251,230,35,D2773
712,83,35,D2767
1828,20,35,D854
680,826,35,G5575
1062,1290,35,D3032
2020,1748,35,D3107
682,1785,35,D3187
356,1297,35,G1968
582,29,35,G2165
1342,626,35,G2137
1242,514,35,G1676
2129,880,35,G2604
614,241,35,G2589
109,928,35,G2784
2306,60,35,G2734
1774,1650,35,G2731
2333,1258,35,G254
925,1520,35,G2316
1320,1920,35,G2823
1858,1922,35,G2253
52,833,35,G2830
1200,1917,35,G2364
659,496,35,G343
2018,571,35,G1224
1861,1128,35,G3473
1457,1800,35,G3256
1355,16,35,G1282
1878,19,35,C756
1204,1838,35,C9301
236,1112,35,G7110
1789,1558,35,D1868
1404,2115,35,D1801
655,894,35,D1986
1691,977,35,C564
1833,138,35,C161
88,684,36,G1830
517,1119,36,D6229
847,310,36,C712
840,283,36,G768
31,1405,36,C7113
1159,826,36,G442
582,1004,36,G466
684,90,36,G7912
1991,2220,36,C6989
289,1627,36,K7807
865,1331,36,D686
1914,1560,36,T6602
1677,683,36,Z160
611,688,36,K6523
567,441,36,K668
612,1122,36,G1684
1174,619,36,D5316
37,175,36,D164
1847,1681,36,C880
60,1520,36,G5002
81,273,36,D5088
33,1190,36,G1744
1066,1635,36,K7138
654,1718,36,D5336
1364,97,36,K7595
1717,1802,36,D6075
1095,438,36,G511
1166,303,36,D6192
1507,1081,36,G1702
40,2050,36,G9513
821,1717,36,D6008
1568,1785,36,C3131
730,819,36,G1282
514,2121,36,K326
59,1273,36,C633
85,966,36,K1518
330,1195,36,K2666
387,679,36,T197
706,35,36,D8522
1213,1139,36,D8516
2194,2005,36,K420
2147,1341,36,K136
82,86,36,T248
994,815,36,K1394
1662,1371,36,K1382
1549,2141,36,G6982
1537,124,36,C508
51,1746,36,D8681
289,357,36,K395
1392,1821,36,G1107
988,1687,36,K2061
2242,38,36,G7755
1513,39,36,G3191
1308,32,36,D7561
1054,1153,36,T382
423,151,36,K5123
1860,550,36,K5276
356,887,36,G3127
2185,409,36,K1068
840,2257,36,K50
788,21,36,C6638
2225,2210,36,K1284
45,891,36,G1352
902,373,36,D7921
1531,1084,36,T326
866,713,36,K9756
890,1546,36,D1865
1255,1117,36,D3108
930,1103,36,G2372
682,1357,36,G8351
1042,41,36,G2457
562,390,36,G2242
61,359,36,D3262
2209,1148,36,K936
1162,1322,36,K974
211,1664,36,K9663
1091,1789,36,D1842
1578,481,36,D1963
2108,74,36,C152
1629,71,36,G8185
1931,2264,36,D2228
101,2190,36,Z9236
1269,2065,36,D2724
1167,1735,36,C181
658,842,36,G2794
454,1192,36,D2567
2290,335,36,D3902
1323,1278,36,G8790
59,437,36,K815
300,658,36,G891
631,652,36,K8525
81,1911,36,G673
88,118,36,G56
1007,831,37,G1286
218,18,37,G725
2139,61,37,G2790
40,1036,37,G2557
71,218,37,G727
1381,1452,37,K1456
730,19,37,G89
1814,1036,37,T151
141,2321,37,K1458
141,128,37,G9393
487,23,37,G830
72,993,37,Z516
413,71,37,G713
447,778,37,C181
947,742,37,C508
1519,262,37,T184
991,1453,37,K1382
2163,6,37,G936
622,167,37,K1686
140,1157,37,G2686
1494,188,37,G7966
1365,950,37,G2723
1620,1034,37,K196
1563,500,37,G2734
2190,2278,37,Z9236
22,772,37,Z8316
28,2316,37,G2886
35,95,37,G1264
286,1150,37,K1566
1163,960,37,Z178
915,399,37,G3294
743,2270,37,Z32
46,1458,37,K1040
19,1910,37,G2831
101,1652,37,C222
14,616,37,Z207
2178,2011,37,G2161
802,1180,37,T582
1111,20,37,C3392
826,48,37,G246
1724,645,37,K1258
70,1739,37,K1263
1063,518,37,K1284
24,1601,37,G244
667,757,37,G8772
1717,1028,37,G244
1007,2046,37,C258
1274,164,37,G1702
1284,1466,37,G8362
179,260,37,G8040
2119,1290,37,G7148
1280,253,37,D7753
29,302,37,D1881
360,175,37,D122
1653,568,37,D7755
2192,2040,37,D3391
1940,1936,37,K570
665,2060,37,D3518
1307,2091,37,G6942
1296,2072,37,D7455
1844,246,37,D7613
466,2205,37,G379
314,1972,37,D779
2100,158,37,D7610
825,1417,37,G5590
434,1308,37,D2946
152,335,37,D3961
2335,1319,37,D3583
1846,1746,37,D3958
242,1891,37,K50
1418,1271,37,D6056
1675,1487,37,C7727
506,47,37,G7498
213,2300,37,D672
0,1232,37,D6709
1102,832,37,D6716
321,750,37,D3219
1250,2141,37,D6078
2056,1368,37,K958
1310,1928,37,D6075
42,1970,37,D1073
35,439,37,K7125
969,448,37,K7148
451,793,37,D7173
1592,1660,37,K610
962,1035,37,K938
1152,2089,37,G6819
987,42,37,C936
298,523,37,K932
1378,1794,37,K7823
967,605,37,D2274
1547,825,37,D1661
1044,753,37,D2284
1191,342,37,D3788
459,11,37,G7540
1585,1659,37,K232
2285,969,37,K381
386,2177,37,K388
1245,1802,37,C6562
828,1886,37,K8251
59,2345,37,D8943
25,2196,37,D2311
628,1151,38,G866
88,1827,38,G1907
2211,276,38,K958
420,806,38,D1638
458,40,38,G1905
7,329,38,D368
1049,908,38,G1914
1871,66,38,D3796
1924,487,38,G2066
617,484,38,D3339
1095,1304,38,G878
122,707,38,K92
2333,1533,38,G2026
523,2314,38,K8108
1328,917,38,G8615
1426,1257,38,D3290
70,466,38,G2096
40,457,38,G2566
417,1727,38,D2388
968,1330,38,G2575
468,1048,38,C165
638,1517,38,C160
438,700,38,D2882
1436,440,38,D27
1656,454,38,D2581
2224,1293,38,G2534
1605,0,38,G2538
955,887,38,G2553
39,121,38,G2554
747,1002,38,D2116
682,867,38,D2124
1198,260,38,G8130
37,263,38,G2656
1123,805,38,D3172
2263,1403,38,K9233
702,465,38,G2251
140,1009,38,G842
602,691,38,G842
429,932,38,G2185
7,860,38,G8504
702,91,38,G2256
920,591,38,Z368
515,1462,38,C1045
566,40,38,D3016
1306,905,38,G2380
1019,834,38,D1882
2400,10,38,S1006
1118,1557,38,C1134
409,404,38,K134
728,1069,38,C681
396,839,38,K404
2061,1194,38,C6929
1487,1104,38,C6930
275,1460,38,D7757
1802,2038,38,K1132
2155,1029,38,T332
514,47,38,G1418
696,745,38,D762
471,1974,38,D760
1458,224,38,T326
948,846,38,D7982
841,280,38,D7982
93,1038,38,D7933
2356,1673,38,D872
57,58,38,C607
493,557,38,K1901
17,742,38,C535
763,1381,38,K1456
1169,587,38,K381
2162,2311,38,K1533
108,438,38,G9362
1688,496,38,G187
306,1110,38,G1830
210,2142,38,D1007
182,593,38,G953
760,100,38,K7190
1656,2042,38,D5378
1226,2012,38,D5376
806,75,38,D5374
923,2044,38,G1896
780,1354,38,K82
1196,564,38,K7787
1224,1473,38,K604
129,1797,38,T5688
1542,714,38,C389
1140,416,38,G1572
280,34,38,D6918
923,222,38,K1064
1133,1580,38,G1515
1721,822,38,K1050
149,1629,38,G963
518,809,38,K784
1411,1932,38,G3292
1523,1274,38,G627
2020,1020,38,G7715
1060,110,38,G3123
279,486,38,G2793
1030,275,38,G8064
343,33,38,G336
1152,1975,38,G6791
124,1339,39,C502
1227,70,39,D1634
292,1893,39,G844
1673,316,39,D872
691,1336,39,G842
399,1264,39,D1670
62,236,39,G7107
39,595,39,G1747
1191,2067,39,D3850
68,569,39,K866
1606,964,39,D166
1258,46,39,G7397
316,1878,39,D876
787,168,39,G3523
743,910,39,D381
675,168,39,G712
76,1151,39,G84
2316,29,39,D3581
30,878,39,G1008
849,2252,39,D3590
1968,1824,39,K2083
768,1182,39,G8356
90,573,39,D3352
511,16,39,K286
374,1808,39,D3567
1641,28,39,G2996
398,1621,39,G2281
677,45,39,G171
398,980,39,G2268
525,2073,39,K340
88,1496,39,G7933
748,1799,39,K340
219,390,39,D1713
2176,1182,39,D9557
647,2026,39,T381
1033,2087,39,K8262
2029,72,39,G3494
326,1013,39,K5026
1172,655,39,C6026
643,1189,39,D754
1935,890,39,G2858
525,272,39,D7828
81,598,39,G1888
318,1553,39,D5838
400,2005,39,K564
1905,896,39,K7053
1896,1028,39,G6966
582,28,39,G4907
950,257,39,D7147
950,451,39,D7314
1061,63,39,G4
1929,1747,39,C7446
1257,1930,39,T167
688,2147,39,K495
221,1155,39,G2845
2227,2002,39,T142
435,1868,39,C554
2,2145,39,D13
2196,1117,39,C5261
404,348,39,T182
1829,1971,39,K7596
619,545,39,D5322
757,8,39,G8641
2279,1167,39,C9301
1130,438,39,D5206
595,1624,39,Z227
236,1264,39,G8274
2112,544,39,G321
487,2240,39,G6134
2136,608,39,G2767
75,1663,39,Z268
1980,2043,39,K1505
922,1383,39,G8289
168,270,39,G1252
424,450,39,D2179
942,874,39,G6465
1225,1168,39,D2113
940,2270,39,Z288
1778,1858,39,G3174
1018,955,39,G141
178,1796,39,K1162
2034,1803,39,K1068
1478,771,39,K212
169,371,39,K195
1057,1541,39,T6614
1500,1128,39,G3410
521,2091,39,G1092
1253,1716,39,G7345
1203,120,39,K9322
835,1879,39,C32
1748,1231,39,D3125
1254,2228,40,C321
1105,582,40,G1377
1129,784,40,C320
1819,1843,40,C319
840,355,40,K2061
520,17,40,C1048
755,2231,40,K2061
23,1180,40,G1392
1289,2120,40,G7473
611,2187,40,K534
910,2238,40,G7681
429,2011,40,G1380
2277,774,40,G7921
254,498,40,T102
1721,2282,40,K1066
1156,1314,40,T582
98,46,40,G1889
7,265,40,G2892
909,1672,40,C199
1963,1671,40,K1189
958,254,40,T102
1568,1290,40,C3137
718,1194,40,C6902
28,1543,40,G1421
1429,2220,40,C6904
33,1991,40,C6931
182,949,40,G986
1383,1442,40,C3129
1196,1252,40,T5687
88,1704,40,G3411
243,1079,40,G1503
1012,1864,40,K1156
794,644,40,G993
1685,1199,40,G703
213,740,40,D7304
37,439,40,K5165
467,925,40,G45
1684,925,40,G1638
836,1136,40,C576
2041,357,40,K42
901,1729,40,D8604
701,2185,40,T182
65,368,40,D8434
1319,1075,40,D8931
2325,333,40,D8933
217,993,40,K1452
11,649,40,G7331
867,1677,40,Z160
378,409,40,K392
1030,413,40,G713
1415,63,40,G3192
184,532,40,G3662
9,1062,40,D952
684,598,40,G1882
345,2311,40,G3655
2244,2308,40,G2910
1422,572,40,G7961
196,1954,40,G1518
372,890,40,G1518
1152,108,40,G9362
395,996,40,G778
388,908,40,G3196
1657,818,40,K304
641,785,40,K5183
288,2012,40,D5363
2054,1078,40,D3102
1218,1308,40,D3848
63,322,40,D3032
197,1378,40,K7823
1485,2413,40,K7053
415,2295,40,C8215
142,439,40,K7148
42,1042,40,G2484
1439,29,40,G2191
1404,1320,40,G2187
601,19,40,G8610
2192,501,40,D3375
74,2116,40,D3379
1863,339,40,K7426
495,973,40,K84
137,1135,40,D1860
855,336,40,D3161
1466,334,40,D2152
2269,854,40,G2305
536,1296,40,G6152
730,524,40,D1948
121,63,40,G8369
2410,1380,40,K8297
2306,980,40,G2705
32,257,40,D3665
2152,61,40,G2268
1896,821,40,G6921
963,979,40,G6820
1547,1271,40,G6908
1184,1921,40,K868
942,612,40,G6420
1230,1820,40,C804
1721,782,41,K8268
1545,2132,41,C49
1296,653,41,G5880
65,597,41,D1786
783,308,41,G1589
1706,1683,41,K32
671,1549,41,G1094
393,2134,41,K8725
880,1504,41,K2048
1638,240,41,G1030
508,1776,41,K8729
538,1248,41,G2332
773,1862,41,K2286
1253,538,41,G1655
788,20,41,C3386
19,838,41,C3332
721,764,41,G1663
1036,232,41,G2818
694,160,41,D9655
2050,109,41,G8345
17,262,41,T5303
81,171,41,D3685
1902,2287,41,D9335
24,800,41,G3001
431,1835,41,K268
695,111,41,K9517
854,1289,41,G1342
82,1051,41,K1295
1163,1335,41,Z268
74,654,41,D2519
273,1064,41,D2532
17,542,41,K1054
390,1908,41,D1919
440,880,41,G1293
786,440,41,G1293
392,118,41,G2625
401,566,41,D2218
1261,1825,41,K1073
581,1942,41,K112
1331,678,41,D2321
2300,1119,41,D2381
565,1000,41,D2244
14,511,41,K1452
24,750,41,D3172
632,1123,41,D3143
567,1525,41,K188
1870,111,41,K9386
299,1568,41,G7508
1016,625,41,D1842
310,1100,41,K1004
342,1551,41,D1842
1197,585,41,T9528
2135,654,41,D1908
1495,109,41,G2784
497,390,41,G3284
450,109,41,G3255
1903,1691,41,K9602
1773,2134,41,K1620
850,602,41,G6042
781,822,41,G5286
2296,845,41,K1088
1070,1065,41,G1904
48,2212,41,K702
1811,1295,41,K512
852,66,41,D8368
2204,635,41,G1806
798,962,41,K7289
2115,1172,41,G2181
1956,128,41,G9397
1094,1224,41,K5315
152,1871,41,D3904
2214,445,41,K7290
1216,1171,41,K5135
1082,1818,41,G511
521,825,41,G1850
20,655,41,C5659
1033,1245,41,D6098
2162,347,41,K5044
1289,1200,41,G7367
945,1152,41,G6838
462,289,41,K732
746,361,41,C792
413,72,41,G707
898,1770,41,K6148
1314,1132,41,K876
704,1213,41,D7968
2159,787,41,K346
2314,1693,41,K8094
1651,1033,41,D8151
331,1045,41,C731
1502,2200,41,K7205
138,1205,41,C9362
1533,45,41,D5533
48,1272,42,D6053
61,1180,42,G1333
1562,533,42,D2749
553,925,42,G1332
1973,2421,42,C886
912,596,42,K1348
47,1618,42,Z245
365,474,42,S502
2217,2254,42,K588
41,1970,42,D2792
1242,1520,42,G1321
526,1847,42,C879
71,2029,42,G1300
200,1701,42,G323
2107,1072,42,G1323
1301,777,42,K1304
2311,991,42,C1126
372,856,42,G422
1036,1533,42,G7645
61,658,42,G3156
2174,76,42,D7020
1036,195,42,K1152
1674,752,42,D6530
2266,488,42,D1954
2333,823,42,D2113
1078,1023,42,G7526
68,550,42,K5275
704,555,42,G703
1174,420,42,D2564
2135,1192,42,D2529
1740,1801,42,K1292
70,569,42,K1292
1421,13,42,S911
2337,1535,42,D6170
811,113,42,G1392
213,935,42,D7341
1020,1078,42,G7545
837,540,42,K5152
511,235,42,K704
355,2422,42,K5174
399,1667,42,D3125
686,1090,42,K430
1613,518,42,T221
1578,1927,42,D3507
1246,1594,42,K803
661,368,42,K232
528,496,42,G7581
1186,437,42,T6612
368,2067,42,D8434
94,705,42,K938
2208,1693,42,K8106
28,302,42,G5508
18,592,42,G3492
1800,45,42,G7463
238,1166,42,C3376
779,1992,42,K835
526,904,42,D9981
988,1299,42,K2084
836,1144,42,K9659
1489,25,42,D3135
794,1841,42,G3665
70,312,42,T124
877,1999,42,K528
19,1828,42,C956
287,1455,42,C928
2029,571,42,G1276
499,2152,42,K528
164,16,42,G1278
148,2130,42,K7150
808,241,42,G3683
1452,991,42,K1456
90,1085,42,Z149
1617,1819,42,C301
991,2387,42,K7533
1479,1977,42,K1804
216,678,42,D3161
1188,216,42,D3161
1364,2082,42,K7596
1672,1204,42,C199
832,2142,42,G2533
764,1472,42,G1510
628,90,42,G822
1774,486,42,G2759
40,110,42,G8395
1200,854,42,G2363
82,1205,42,Z6121
1018,50,43,G296
1365,958,43,G2761
551,60,43,T307
227,707,43,K345
821,1547,43,G6908
1148,1322,43,T378
289,2222,43,K56
434,2308,43,D1856
348,2043,43,K1506
847,385,43,C711
2206,1284,43,G7539
623,2014,43,K7385
743,47,43,G7516
1952,1589,43,T304
183,1007,43,C246
263,35,43,G937
81,1507,43,G1838
90,1395,43,K4161
2267,131,43,G3210
85,1628,43,D8937
286,112,43,T129
2395,192,43,K9517
1998,40,43,G862
1119,855,43,D6526
991,1368,43,K1189
17,350,43,D118
207,1489,43,D3141
441,956,43,T369
327,370,43,K7821
35,280,43,D9177
280,840,43,G767
1896,1809,43,G6970
437,57,43,K9669
1959,1358,43,K352
1418,2032,43,G6942
399,682,43,D2896
1001,7,43,D6196
540,328,43,K7066
923,1159,43,G1312
757,20,43,G2858
671,1245,43,D6090
1141,497,43,C222
311,2212,43,K1056
1274,1355,43,G366
83,1743,43,T176
1949,1327,43,D2737
397,73,43,G8005
37,95,43,G2636
42,2284,43,C935
279,1365,43,G2765
1442,63,43,D5515
954,257,43,K6640
45,514,43,G1373
1468,1566,43,G8286
715,2104,43,C7349
514,925,43,G1359
1322,1096,43,G6890
61,2269,43,G2039
1728,1725,43,K7093
764,904,43,G1752
48,1006,43,C967
2062,815,43,K7128
28,1439,43,G8757
2207,751,43,Z277
880,956,43,T370
965,617,43,G6386
68,312,43,T42
311,1376,43,K188
1568,2004,43,C3110
1003,933,43,K836
39,2242,43,G7756
5,2321,43,K548
2249,1714,43,K903
298,1176,43,T49
1273,57,43,C630
10,1694,43,T101
698,1751,43,G1212
1159,2004,43,G3298
902,35,43,D7820
1894,2060,43,D3537
2091,822,43,G5331
2311,72,43,D164
212,967,43,D2260
106,156,43,Y967
1248,60,43,G1583
1015,2055,43,K5001
493,2058,43,C680
525,2057,43,K5169
1742,177,43,K1518
2015,1147,43,K8223
246,158,43,D7640
1807,1289,43,G1492
739,187,44,K7098
980,1188,44,G2293
1250,521,44,G1092
369,669,44,Z216
438,2179,44,D5973
72,918,44,G8039
306,15,44,G110
46,1289,44,C495
882,815,44,K7125
363,801,44,G2347
228,9,44,G7298
686,1440,44,K429
951,63,44,G24
117,2098,44,T231
372,1528,44,D2809
883,589,44,C845
2091,1802,44,D6057
2060,415,44,D3689
2328,27,44,G5510
17,218,44,G8040
825,1760,44,G5592
63,236,44,G7284
39,195,44,K8381
1853,40,44,G7746
1163,402,44,K8414
45,548,44,C406
1830,867,44,G5282
49,2091,44,G5339
648,1510,44,G3463
1084,1457,44,G3255
88,783,44,G3498
1322,959,44,T378
1124,220,44,K9260
359,526,44,G1682
451,225,44,G6007
1026,2167,44,T369
137,29,44,D1859
806,619,44,D5319
833,1866,44,G2826
2,570,44,C131
1829,2082,44,K7595
1078,1716,44,G7340
1024,464,44,K7711
1329,1274,44,G6717
1120,259,44,K1394
923,634,44,Z148
45,513,44,G9501
71,2311,44,C1118
59,1591,44,D2689
831,2063,44,D22
1160,1234,44,K5315
429,626,44,G6357
1245,792,44,C669
356,923,44,G3184
941,1350,44,C7416
638,2108,44,C156
825,660,44,D2138
1621,491,44,G2721
902,272,44,D7831
1461,1163,44,Z274
1352,2,44,G8802
844,146,44,K5122
1181,1195,44,K671
1145,379,44,Z294
461,946,44,K1190
255,608,44,G2756
60,2139,44,G2763
1991,1194,44,C6943
593,345,44,G931
89,1297,44,G7961
475,1867,44,Z311
1487,1832,44,C6913
402,960,44,K1091
57,2345,44,D2764
1215,559,44,D2756
130,2321,44,T10
63,496,45,G256
71,993,45,K5001
694,2221,45,G424
70,164,45,G6270
2045,2030,45,K655
241,50,45,G1272
1573,1306,45,D6574
2109,2260,45,D8115
1245,2038,45,K1162
1660,1783,45,K610
1383,1021,45,D9573
1227,74,45,G683
372,1808,45,D9639
1546,1528,45,D1851
433,406,45,K609
485,676,45,K9221
7,1053,45,D1985
700,595,45,D2274
1567,399,45,C3799
431,220,45,K9262
1558,1325,45,G3473
2017,873,45,K809
11,45,45,G7511
868,18,45,G766
2259,1726,45,C6934
1463,1047,45,K7596
24,1684,45,G1698
567,1256,45,K666
1325,28,45,G2873
379,2138,45,Z294
1478,1999,45,K304
650,113,45,G9592
2076,189,45,K962
1996,2112,45,G330
493,1787,45,K1620
81,140,45,G842
1821,2165,45,G842
2306,1132,45,T8010
849,1922,45,G1907
1356,1146,45,K261
1199,71,45,G8055
244,1661,45,Z70
1168,678,45,D2113
321,690,45,D3295
1689,755,45,K5172
1972,1204,45,D779
1928,1549,45,G1091
1204,1950,45,D779
360,157,45,D7917
2011,23,45,G402
504,749,45,K872
510,1206,45,K161
525,1616,45,D7921
933,1126,45,K836
551,1246,45,T582
1756,119,45,K1009
1067,2171,45,K7138
1026,1000,45,D5746
1784,409,45,K390
1668,941,45,C7363
60,1493,45,T147
1718,1656,45,D5303
187,2378,45,K7098
396,678,45,C878
1435,2203,45,D851
33,1097,45,G6503
1604,505,45,G870
1478,393,45,T170
1568,1550,45,D2871
47,823,45,G7496
19,1908,45,D1930
2286,1874,45,K6221
342,1851,46,D3742
504,2274,46,K144
1072,1408,46,D8573
1008,369,46,K4237
1523,70,46,G1587
274,1846,46,D9108
1033,1802,46,D2930
682,334,46,D2154
525,373,46,D7816
964,35,46,G754
88,416,46,G78
1549,1802,46,G1091
1584,827,46,K5158
1541,2077,46,T6612
774,188,46,G7974
655,19,46,G2278
398,500,46,G2790
793,417,46,D7301
88,1304,46,G2281
296,840,46,K5145
393,1098,46,K572
601,7,46,G8725
234,797,46,K328
11,1411,46,D2160
834,1789,46,G1517
240,1190,46,G649
682,1159,46,G3148
743,45,46,G5954
387,1544,46,K267
2148,871,46,K264
704,964,46,D7931
572,230,46,G7960
800,1117,46,D3249
1049,1174,46,D2502
580,36,46,K7106
1970,155,46,K41
1310,1402,46,D7071
233,955,46,G1236
377,1257,46,G2282
484,1727,46,D7161
813,1217,46,D861
1250,781,46,G6934
1086,2356,46,D860
31,255,46,D7117
926,882,46,K7053
1393,644,46,G935
1071,1321,46,K1004
661,1732,46,K22
795,1178,46,T9532
261,1572,46,D2759
1063,2172,46,K751
2040,230,46,D3321
720,1545,46,D854
118,70,46,G56
22,1825,46,K437
262,1041,46,K5009
1104,2220,46,C6995
1226,74,46,D2784
1564,2105,46,K8730
910,1231,46,D3301
2310,882,46,K1010
743,1748,46,D3103
509,2197,46,K7041
1569,1566,46,G7583
2116,1552,46,G3143
1182,2004,46,G8376
1143,90,46,Z238
423,525,46,C102
821,1549,46,D8184
328,2200,46,K5102
35,94,46,K727
1439,1135,46,D1766
2220,522,46,C6992
88,2149,46,G1571
2129,831,46,G3492
82,1420,46,C167
19,301,46,D2244
1683,1220,46,K32
1068,1706,46,K32
1430,1798,46,K996
213,1331,46,D2326
601,20,46,G8680
