Source,Target,Weight
杨村,廊坊北,22
泗阳,洋河,22
崇州,成都南,22
雅安,蒲江,22
济南西,禹城东,22
吉安,泰和,22
天门,应城,22
京山,天门,22
元谋西,永仁,22
名山,西来,22
白银南,平川西,22
二道湾,富裕,22
蓬溪,南充,22
城阳,莱西,22
周口,项城,22
大田北,德化,22
高兴,广安,22
茂名西,化州,22
漳县,渭源,22
梧州南,南江口,22
广州东,新塘南,22
如东,栟茶,22
临泽,高台,22
即墨北,红岛,22
成高子,哈尔滨东,22
兰棱,扶余,22
敖力布告,宝龙山,22
稷山,河津,22
八达岭长城,下花园北,22
章丘北,临淄北,22
怀来,昌平,22
零陵,永州,22
成都南,彭山北,22
乐山,彭山北,22
从江,三江南,22
邹城,滕州,22
红光镇,青城山,22
重庆西,珞璜东,22
黄陵南,富县东,22
西固,兰州,22
成高子,香坊,22
双吉,龙嘉,22
泰州,海安,22
广安,渠县,22
平阳,福鼎,22
咸阳西,西安,22
海口东,老城镇,22
五棵树,陶赖昭,22
内乡,镇平,22
讷河,老莱,22
集宁南,土贵乌拉,22
华容东,武汉,22
深圳,樟木头,22
虢镇,眉县东,22
大理,巍山,22
黄河景区,焦作,22
哈尔滨,宾西北,22
咸阳,武功,22
香河,玉田南,22
庄河北,大孤山,22
义马,新安县,22
襄阳东,谷城北,22
滦县,昌黎,22
新干,樟树东,22
天津,滨海,22
玉溪,化念,22
化念,元江,22
红河,朋普,22
富裕,塔哈,22
旬阳北,小河镇,22
勉县,汉中,22
延平,三明北,22
河池西,都安,23
都安,南宁北,23
汉口,汉川,23
潼南,合川,23
全州南,东安东,23
德州,平原,23
漳州,云霄,23
苍南,温州南,23
德安,瑞昌西,23
兖州,济宁,23
衡水,深州,23
杭州西,桐庐,23
泰安,济南,23
杭州东,嘉兴南,23
丹阳北,无锡东,23
张家界西,芙蓉镇,23
上饶,婺源,23
泸州,富顺,23
商丘,亳州南,23
益阳南,尖山,23
开封北,民权北,23
永泰,莆田,23
安图西,敦化,23
威海,烟台南,23
珠海,中山,23
嘉善南,上海虹桥,23
湖州,溧阳,23
广汉北,绵阳,23
贵阳北,息烽,23
牛车河,张家界西,23
白沟,胜芳,23
曲阜东,枣庄,23
通州西,顺义,23
普安县,关岭,23
乌海西,乌海,23
长治南,晋城东,23
东岔,宝鸡南,23
山丹马场,民乐,23
江油,青川,23
商丘,永城北,23
济南,章丘,23
青岛西,红岛,23
长春西,德惠西,23
连云港,新沂南,23
祁县东,灵石东,23
彰武,泡子,23
西安北,乾县,23
辽阳,沈阳,23
怀仁东,大同南,23
绥中北,山海关,23
阳高,天镇,23
漳平西,龙岩,23
克东,北安,23
墨江,元江,23
哈尔滨,阿城北,23
成都东,新津南,23
黔西,白云北,23
盘州,富源北,23
门源,大通西,23
潜山,黄梅东,23
黄冈西,武汉东,23
纸坊东,武昌,23
章丘,淄博,23
满洲里,扎赉诺尔西,23
五大连池,二龙山屯,23
建瓯西,武夷山北,23
庄河北,皮口,23
广南县,富宁,23
涟水,宝应,23
开化,德兴东,23
北井子,青堆,23
北井子,丹东,23
黄州,浠水,23
双鸭山西,桦南东,23
太阳升,新肇,23
樟树东,吉水西,23
泗阳,睢宁,23
兴国西,泰和,23
长乐,平潭,23
仲恺,河源东,23
平山,玉泉,23
毕节,威信,23
神农架,巴东,23
醴陵东,宜春,23
高平东,焦作西,23
江宁,溧阳,23
璧山,隆昌北,23
枫林,大冶北,23
白沙铺,瑞昌西,23
德州东,齐河,23
五府山,南平市,23
深圳北,仲恺,23
汉中,宁强南,23
沙坪坝,大足南,23
获嘉,新乡,23
云南驿,南华,23
青城山,犀浦,23
江门,开平南,23
兰州新区,福利区,23
恩平,阳江,23
诸城,五莲,23
佛山西,鼎湖东,23
武山,陇西,23
东花园北,宣化北,23
德阳,成都东,23
佛坪,城固北,23
南充,蓬安,23
土溪,营山,23
苏州园区,上海,23
阳东,阳西,23
宁化,石城东,23
石城东,宁都,23
越西,甘洛南,23
田心东,长沙,23
蒲江,崇州,23
明珠,小榄,23
夏格庄,青岛北,23
中山,北滘,23
峨眉山,青神,23
南充北,蓬溪,23
西昌西,冕宁,23
聊城,阳谷,23
黄石,阳新,23
卫辉,鹤壁,23
苏州园区,上海虹桥,23
西安,兴平,23
西平,驻马店,23
新民北,沈阳北,23
扎囊,山南,23
犀浦,离堆公园,23
新化南,娄底南,23
建水,个旧,23
醴陵,萍乡,23
到保,安广,23
仙林,丹阳,23
武汉,咸宁北,24
广州南,清远,24
怀来,张家口,24
湛江西,吴川,24
东花园北,清河,24
重庆北,长寿北,24
德州东,济南西,24
衡阳东,西渡,24
沈阳南,本溪,24
灵宝,三门峡西,24
绩溪北,千岛湖,24
银川,灵武北,24
寿县,合肥北城,24
海林,山市,24
六安,合肥南,24
龙口市,蓬莱市,24
怀化南,新晃西,24
会昌北,长汀南,24
阜阳西,凤台南,24
郁南,云浮东,24
罗城,融水,24
平庄,建平,24
合肥北城,合肥南,24
全椒,肥东,24
武乡,太谷东,24
余姚,上虞,24
德清,安吉,24
龙里北,都匀东,24
喀左,平泉北,24
温岭,乐清,24
禹城,平原,24
清水县,张家川,24
贵阳北,龙里北,24
磐石,明城,24
通辽,甘旗卡,24
茶陵南,安仁,24
北屯市,福海,24
榆社西,晋中,24
城阳,高密,24
福州南,涵江,24
太原南,祁县东,24
杭州东,绍兴东,24
齐齐哈尔,昂昂溪,24
清水北,酒泉南,24
平房,牛家,24
阜宁东,盐城,24
临汾西,霍州东,24
龙市,井冈山,24
常熟,太仓南,24
徐州东,睢宁,24
大连,金州,24
嵊州新昌,临海,24
富阳,建德,24
赣县北,万安县,24
玉山南,弋阳,24
大石桥,海城,24
新乡东,内黄,24
遂宁,潼南,24
彬州东,礼泉南,24
云梦东,天河机场,24
张家港,太仓,24
南通,张家港,24
烟台,牟平,24
方城,郏县,24
海城,鞍山,24
扎兰屯,成吉思汗,24
秦家,张维屯,24
咸宁,赤壁,24
沧州,泊头,24
定西北,通渭,24
鹰潭,东乡,24
嘉善,海宁,24
武汉,黄冈西,24
于都北,宁都,24
太湖南,武穴北,24
含山南,肥东,24
太平川,保康,24
穆棱,绥阳,24
柘皋,芜湖,24
原平,忻州,24
涟源,冷水江东,24
连江,福州,24
德惠,陶赖昭,24
南通,海安,24
甘谷,武山,24
丰城东,南昌西,24
娄烦,岚县,24
免渡河,乌奴耳,24
松江南,桐乡,24
衡水北,藁城南,24
方正,胜利镇,24
临颍,漯河,24
西宁,平安驿,24
泾县,无为,24
蔡家沟,双城堡,24
滦河,秦皇岛,24
金华南,缙云西,24
太原南,阳曲西,24
滨海北,天津西,24
义乌,武义北,24
韩城,合阳北,24
济南,晏城,24
榕江,三都县,24
定南南,龙川西,24
芜湖南,马鞍山东,24
军粮城北,唐山,24
新民北,沈阳,24
息烽,贵阳东,24
怀化南,凤凰古城,24
丹阳北,南京南,24
佳木斯,宏克力,24
石门县北,临澧,24
杨桥,邵阳,24
得莫利,依兰,24
贵定县,三都县,24
武胜,合川,24
唐山北,唐山,24
高楞,双龙湖,24
盘锦北,锦州北,24
英德西,广州北,24
达连河,方正,24
广州,佛山,24
唐山,宝坻,24
利津南,东营南,24
繁峙,五台山,24
东方,黄流,24
三亚,乐东,24
眉山,乐山北,24
平洋,泰来,24
涿州东,北京西,24
梅河口,山城镇,24
南芬北,凤城东,24
龙川西,博罗北,24
胶州北,潍坊北,24
苏州新区,常州,24
兴国西,于都,24
上海,上海虹桥,24
背荫河,牛家,24
林芝,米林,24
小河镇,镇安,24
清流,杨源,24
荔波,河池西,24
重庆北,璧山,24
乔庄东,北京,24
晋江,仙游,25
丹徒,扬州东,25
宁乡,益阳,25
苇河西,帽儿山西,25
大庆东,肇东,25
佳木斯,双鸭山西,25
天津,杨柳青,25
光山,新县,25
吉水西,万安县,25
泉州,莆田,25
南昌西,抚州东,25
德惠西,长春,25
常州,苏州,25
广州南,光明城,25
锦州南,盘锦北,25
重庆北,合川,25
鹤岗,鹤立,25
白城,洮南,25
鹤立,佳木斯,25
三间房,齐齐哈尔,25
代县,繁峙,25
青岛,城阳,25
重庆西,綦江东,25
信阳东,驻马店西,25
株洲,湘潭,25
安庆,桐城东,25
偃师,洛阳,25
郑州,新郑机场,25
徐州东,滕州东,25
保定,白洋淀,25
上海虹桥,苏州,25
厦门北,泉州,25
上海,苏州,25
拉林,安家,25
阜阳西,沈丘北,25
喀左,宁城,25
公主岭南,昌图西,25
昆玉,墨玉,25
宜宾西,兴文,25
金华,兰溪,25
龙山北,桑植,25
牡丹江,柴河,25
长沙,株洲,25
永安南,三明北,25
龙江,碾子山,25
郑州西,洛阳龙门,25
潮汕,葵潭,25
荆州,潜江,25
仙桃西,汉川,25
勉县,宁强,25
九江,共青城,25
汉口,孝感东,25
金华,诸暨,25
金华南,武义,25
临清,聊城,25
徐州东,永城北,25
庐江西,合肥南,25
梧州南,平南南,25
广州南,三水南,25
卓资东,呼和浩特东,25
桂林北,兴安北,25
阳高南,怀安,25
杭州东,长兴,25
安阳东,新乡东,25
马踏,阳江,25
恩平,双水镇,25
柳州,来宾北,25
益阳南,常德,25
溆浦南,邵阳北,25
永泰,福州,25
洪洞西,侯马西,25
民乐,张掖西,25
桐城南,舒城东,25
太湖南,桐城南,25
乐清东,台州西,25
德清,宜兴,25
银滩,老城镇,25
南通,如皋,25
凤凰机场,黄流,25
温岭,三门县,25
珠海,中山北,25
良乡,北京西,25
新会,开平南,25
肥西,桐城东,25
贵阳东,贵定县,25
南宁东,宾阳,25
江油,罗江东,25
板塘,长沙,25
晋中,平遥古城,25
漳浦,饶平,25
益阳南,观沙岭,25
中川机场,西固,25
梅河口,东丰,25
兴隆县,鹰手营子,25
百色,田东北,25
花溪大学城,贵阳北,25
集宁南,卓资东,25
滑浚,新乡南,25
河唇,文地,25
烟台,桃村北,25
蓟州北,下仓,25
徐家店,莱阳,25
丹阳,无锡,25
扎赉诺尔西,嵯岗,25
伊图里河,图里河,25
海伦,海北,25
南陵,绩溪北,25
福州,古田北,25
古田北,建瓯西,25
龙江,虎尔虎拉,25
醴陵,株洲,25
向塘,丰城,25
巫山,兴山,25
美溪,伊春,25
牛河梁,承德县北,25
密云,北京朝阳,25
开平南,阳东,25
谷城北,十堰东,25
辽宁朝阳,锦州北,25
桐城,庐江,25
杭州东,上虞南,25
阳新,鄂州,25
朝阳湖,崇州,25
三家店,北京丰台,25
如皋,姜堰,25
扎罗木得,牙克石,25
资阳北,隆昌北,25
青莲,德阳,25
耒阳西,衡山西,25
夏邑县,商丘,25
珠斯花,哈日努拉,25
贵定北,凯里南,25
德昌西,西昌西,25
瓦屋山,长兴,25
上饶,鹰潭北,25
五莲,莒县,25
永修,南昌,25
滨州,阳信,25
资中北,大足南,25
商丘东,古城东,25
锦州南,兴城西,25
平邑,泗水,25
芦台,塘沽,25
济南东,平原东,25
高邮北,江都,25
金华,永康南,25
南华,广通北,25
延平西,三明,25
青岛北,蓝村,25
玉山南,龙游,25
建德,三阳,25
上海,苏州北,25
张掖,临泽,26
青县,静海,26
湘潭北,娄底南,26
吉林,蛟河西,26
长春西,四平东,26
禄丰南,楚雄,26
凯里南,三穗,26
余姚北,杭州南,26
上海虹桥,太仓南,26
铜陵北,旌德,26
深圳坪山,鲘门,26
重庆西,荣昌北,26
牛河梁,辽宁朝阳,26
沧州西,德州东,26
营口东,盘锦,26
环县,甜水堡,26
庆阳,曲子,26
黄冈西,蕲春南,26
金普,鲅鱼圈,26
大连北,瓦房店西,26
瓦房店西,盖州西,26
襄垣东,榆社西,26
洪河,前锋,26
南京南,溧阳,26
歙县北,泾县,26
赵光,北安,26
凌海南,盘锦,26
延平,南平市,26
天台山,上虞南,26
漳平西,永安南,26
诸暨,金华南,26
青白江东,绵阳,26
攀枝花南,永仁,26
西安北,杨陵南,26
牙克石,免渡河,26
永修,庐山,26
阳新,庐山,26
龙岩,龙山镇,26
福州南,罗源,26
乌尔旗汗,岩山,26
莱阳,烟台南,26
遵义,息烽,26
曲江,通海,26
成都南,眉山东,26
榆次,太谷,26
田阳,平果,26
泰和,峡江,26
南京南,镇江,26
宣城,芜湖,26
襄阳东,随县,26
合肥,淮南东,26
阜阳西,亳州南,26
林盛堡,辽阳,26
南通西,东台,26
哈尔滨,成高子,26
密山,黑台,26
霍州东,平遥古城,26
博克图,雅鲁,26
黔西,贵阳东,26
祁东,永州,26
三门峡南,华山北,26
福清,福州,26
进贤,向塘,26
岩山,原林,26
营口东,辽阳,26
郑州,修武西,26
哈尔滨西,扶余北,26
内江北,简阳南,26
商城,潢川,26
肥东,芜湖北,26
盐城,海安,26
连云港,灌南,26
徐州,萧县,26
黑台,东海,26
红山,友好,26
汤旺河,乌伊岭,26
东营,利津南,26
常州,大港南,26
盖州西,鞍山西,26
海城西,鲅鱼圈,26
上海南,松江,26
义乌,龙游,26
昌邑,莱西,26
宜兴,句容西,26
农安,王府,26
天柱山,太湖,26
仙居南,磐安南,26
安阳,鹤壁,26
松原,哈拉海,26
北京丰台,高碑店东,26
正定机场,保定东,26
秀山,酉阳,26
郑州航空港,扶沟南,26
尚志南,阿城北,26
曹县,菏泽,26
成都西,邛崃,26
温江,蒲江,26
海阳北,牟平,26
青岛机场,青岛西,26
广州南,江门东,26
广州南,中山,26
重庆西,大足南,26
吉林,九台南,26
桐庐,杭州南,26
宋城路,郑州东,26
韦庄,合阳北,26
湖州,郎溪南,26
商洛,丹凤,26
哈尔滨西,双城堡,26
湖州,杭州,26
怀宁,桐城,26
名山,邛崃,26
喀什,阿克陶,26
大邑,成都南,26
宝应,阜宁南,26
临海,雁荡山,26
潮阳,陆丰,26
谷山,益阳南,26
临泉,周口东,26
如皋南,盐城大丰,26
恭城,钟山西,26
费县北,曲阜东,26
蒙山,济宁东,26
明港东,孝感北,26
费县,平邑,26
武义北,丽水,26
金山卫,春申,26
上海南,车墩,26
秦王川,靖远北,26
都匀东,荔波,26
赶水东,珞璜南,26
枫林,黄石北,26
日照西,赣榆,26
永安南,明溪,26
南岔,晨明,26
加查,朗县,26
绥德,清涧县,26
虞城县,砀山,26
吴堡,绥德,26
修文县,遵义南,26
芙蓉镇,凤凰古城,26
姚渡,广元,26
四平,八面城,26
丹东,通远堡西,26
河源北,惠州北,26
临沧,云县,26
杜尔伯特,齐齐哈尔,26
广州北,源潭,26
朱家沟,宝林,26
太湖南,桐城东,26
景德镇北,婺源,26
冕宁,越西,26
池州,铜陵北,26
沟帮子,盘锦,26
富裕,青水山,26
海伦,绥棱,26
衡阳东,株洲西,27
绍兴东,宁波,27
灌云,淮安东,27
上海虹桥,嘉兴南,27
江山,金华,27
镇江,戚墅堰,27
鹤壁东,邯郸东,27
安庆西,宿松东,27
高密,潍坊,27
深圳,常平,27
石家庄,邢台东,27
长兴南,广德,27
哈尔滨西,肇东,27
北海,钦州东,27
新津南,乐山,27
淄博北,潍坊北,27
合肥,淮南南,27
乐山,泥溪,27
建宁县北,将乐,27
田东北,隆安东,27
剑门关,江油,27
衢州,上饶,27
新余北,萍乡北,27
池州,繁昌西,27
上饶,横峰,27
郑州东,巩义南,27
大同南,天镇,27
双城北,德惠西,27
许昌北,周口东,27
长沙南,萍乡北,27
沟帮子,大虎山,27
郓城,台前,27
赣州西,龙南东,27
角美,厦门,27
潜山,庐江西,27
扬州东,宝应,27
神州,亚龙湾,27
高台南,张掖西,27
重庆西,合川,27
北京,燕郊,27
黄山北,德兴,27
惠州北,深圳北,27
昌乐,淄博,27
新和,库车,27
开原西,沈阳北,27
雅安,西来,27
阳邑,井店,27
忻州西,太原,27
缙云,永康南,27
瑞金,于都,27
香坊,阿城,27
辽阳,沈阳北,27
随州南,孝感东,27
惠安堡,灵武北,27
方城,邓州东,27
桂平,藤县,27
武胜,南充北,27
江油北,绵阳,27
临沂北,泗水南,27
神农架,南漳,27
江油北,广元,27
贵定县,贵阳,27
杭州南,义乌,27
玉田南,滦河,27
彭山北,成都东,27
青州市北,章丘北,27
潍坊北,青岛机场,27
台前,聊城,27
阎良,三原,27
射阳,响水县,27
渑池南,灵宝西,27
千岛湖,桐庐东,27
周宁,宁德,27
淮安,泗阳,27
峨眉,峨边南,27
南陵,巢湖东,27
信丰西,和平北,27
商丘,宁陵县,27
苇河,一面坡,27
玉林,陆川,27
大理,云南驿,27
镇赉,白城,27
中川机场,福利区,27
石家庄,辛集南,27
楚山,林口,27
咸丰,黔江,27
衡水北,德州东,27
福鼎,瑞安,27
五常,背荫河,27
娄底南,邵东,27
漠河,图强,27
益阳南,开福寺,27
淮北北,徐州东,27
温州南,雁荡山,27
资中北,永川东,27
济南西,平原东,27
中卫南,红寺堡北,27
郏县,郑州航空港,27
咸阳,杨陵,27
换新天,建三江,27
中宁东,吴忠,27
云霄,潮汕,27
弥勒,开远南,27
古城,依安,27
依安,富海,27
许昌东,驻马店西,27
八方山,益阳南,27
梅州西,揭阳,27
共青城,瑞昌西,27
长寿北,丰都,27
清河门北,阜新南,27
周家,拉林,27
克山,克东,27
冠豸山南,龙岩,27
沁县,武乡东,27
永安乡,鸡东,27
洛阳,新安县,27
兴凯,密山,27
福清,仙游,27
横道河子东,一面坡北,27
太谷西,太原,27
保山,永平县,27
东方红,迎春,27
苇河西,海林北,27
邯郸,邢台,27
海安,张家港,27
襄垣,长治北,27
奎屯,沙湾市,27
水茜,建宁县北,27
西安北,华山北,28
徐州东,新沂南,28
柳州,鹿寨北,28
宁波,宁海,28
南阳东,平顶山西,28
达州,土溪,28
嘉兴南,杭州,28
郑州东,长葛北,28
长治东,晋城东,28
贵港,平南南,28
安阳东,邢台东,28
泰宁,南丰,28
海口东,福山镇,28
滁州,蚌埠南,28
万州北,奉节,28
桂林北,永福南,28
广州南,新会,28
松江河,黄泥崴子,28
马山县,河池西,28
淮安东,宿迁,28
白马井,福山镇,28
连云港东,连云港,28
青莲,青川,28
杭州南,绍兴,28
韶山南,邵阳北,28
德清,广德南,28
蕲春,武穴,28
铜仁南,怀化南,28
芜湖,铜陵,28
霸州西,天津西,28
南昌西,共青城,28
内乡,西峡,28
合肥南,含山南,28
鹤壁东,郑州东,28
济宁北,菏泽东,28
邯郸东,高邑西,28
广州,三水南,28
南部,南充北,28
济南东,临淄北,28
简阳南,隆昌北,28
阜阳西,寿县,28
潢川,息县,28
吉安西,樟树东,28
衡阳东,祁东,28
武乡,长治东,28
闻喜西,临汾西,28
进贤南,南昌,28
安庆,太湖南,28
砀山南,民权北,28
灵宝西,渭南北,28
双辽,门达,28
丹阳,扬州东,28
延安,富县东,28
沙坪坝,隆昌北,28
嵊州新昌,台州,28
洪洞西,灵石东,28
广州东,东莞,28
